model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,smote_strategy,xgb_learning_rate,rf_n_estimators,rf_max_depth,ada_n_estimators,rus_n_estimators
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run248_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run248_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run249_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run249_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,200,200
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.7104691227140206,0.9630006158814679,1075,69,1,3,run249_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,200,200
XGBoost,0.3,0.9372822299651568,0.9531531531531532,0.9814471243042672,0.9670932358318098,0.9756547399483585,0.31912241958412124,0.659051152928704,0.9543242414214077,1058,52,18,20,run249_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run249_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run249_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run250_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run250_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,100,200
RandomForest,0.3,0.936411149825784,0.9388646288209607,0.9972170686456401,0.967161493477283,0.984973428623786,-0.01304360154691106,0.6882851842035516,0.9615995688405815,1075,70,0,3,run250_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,100,200
XGBoost,0.3,0.9372822299651568,0.9531531531531532,0.9814471243042672,0.9670932358318098,0.9756547399483585,0.31912241958412124,0.659051152928704,0.9543242414214077,1058,52,18,20,run250_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run250_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run250_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run251_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run251_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,200,200
RandomForest,0.3,0.936411149825784,0.9388646288209607,0.9972170686456401,0.967161493477283,0.984973428623786,-0.01304360154691106,0.6882851842035516,0.9615995688405815,1075,70,0,3,run251_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,200,200
XGBoost,0.3,0.9372822299651568,0.9531531531531532,0.9814471243042672,0.9670932358318098,0.9756547399483585,0.31912241958412124,0.659051152928704,0.9543242414214077,1058,52,18,20,run251_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run251_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run251_strategy=0.5_threshold=0.3_estima,0.5,0.05,500,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run252_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run252_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,100,200
RandomForest,0.3,0.9381533101045296,0.9436123348017621,0.9935064935064936,0.9679168549480344,0.9831099687901598,0.179154575124365,0.7514974821097271,0.9677113086095362,1071,64,6,7,run252_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run252_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run252_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run252_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run253_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run253_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,200,200
RandomForest,0.3,0.9381533101045296,0.9436123348017621,0.9935064935064936,0.9679168549480344,0.9831099687901598,0.179154575124365,0.7514974821097271,0.9677113086095362,1071,64,6,7,run253_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run253_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run253_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run253_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run254_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run254_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,100,200
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.718870924993374,0.9648660285832252,1074,69,1,4,run254_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run254_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run254_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run254_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run255_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run255_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,200,200
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.718870924993374,0.9648660285832252,1074,69,1,4,run255_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run255_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run255_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run255_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run256_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run256_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,100,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6785316724092234,0.9609422670353492,1077,70,0,1,run256_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run256_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run256_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run256_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run257_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run257_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,200,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6785316724092234,0.9609422670353492,1077,70,0,1,run257_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run257_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run257_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run257_strategy=0.5_threshold=0.3_estima,0.5,0.1,100,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run258_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run258_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,100,200
RandomForest,0.3,0.9381533101045296,0.9451812555260831,0.9916512059369202,0.9678587596197374,0.9819952232224876,0.2098698153142204,0.7446064139941692,0.9668498700160405,1069,62,8,9,run258_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run258_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run258_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run258_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run259_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run259_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,200,200
RandomForest,0.3,0.9381533101045296,0.9451812555260831,0.9916512059369202,0.9678587596197374,0.9819952232224876,0.2098698153142204,0.7446064139941692,0.9668498700160405,1069,62,8,9,run259_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run259_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run259_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run259_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run260_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run260_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,100,200
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.7109329446064141,0.9635278170706709,1074,69,1,4,run260_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run260_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run260_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run260_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run261_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run261_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,200,200
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.7109329446064141,0.9635278170706709,1074,69,1,4,run261_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run261_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run261_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run261_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run262_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run262_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,100,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6814736284124039,0.9613229739975417,1077,70,0,1,run262_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run262_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run262_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run262_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run263_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run263_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,200,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6814736284124039,0.9613229739975417,1077,70,0,1,run263_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run263_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run263_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run263_strategy=0.5_threshold=0.3_estima,0.5,0.1,300,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run264_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run264_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,100,200
RandomForest,0.3,0.9381533101045296,0.9451812555260831,0.9916512059369202,0.9678587596197374,0.9819952232224876,0.2098698153142204,0.7427113702623906,0.9665927313670026,1069,62,8,9,run264_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run264_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run264_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run264_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run265_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run265_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,200,200
RandomForest,0.3,0.9381533101045296,0.9451812555260831,0.9916512059369202,0.9678587596197374,0.9819952232224876,0.2098698153142204,0.7427113702623906,0.9665927313670026,1069,62,8,9,run265_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,200,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run265_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,200,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run265_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,200,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run265_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run266_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run266_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,100,200
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.7104691227140206,0.9630006158814679,1075,69,1,3,run266_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,100,200
XGBoost,0.3,0.9320557491289199,0.9496402877697842,0.9795918367346939,0.9643835616438357,0.9734513274336283,0.24657063212072672,0.6280943546249668,0.9514285220155059,1056,56,14,22,run266_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,100,200
AdaBoost,0.3,0.9181184668989547,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.9564007421150278,0.2849721706864564,0.7045719586535912,0.9642223864235184,1031,47,23,47,run266_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,100,200
RUSBoost,0.3,0.9224738675958188,0.9499545040946314,0.9684601113172542,0.9591180523656407,0.9647015339124007,0.21632612927578018,0.6815200106016432,0.9620072048085592,1044,55,15,34,run266_strategy=0.5_threshold=0.3_estima,0.5,0.1,500,10,100,200
