model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,cut_year,apply_smote,smote_strategy,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,ada_n_estimators,ada_learning_rate,rus_n_estimators,rus_learning_rate
RandomForest,0.3,0.9355400696864111,0.9395796847635727,0.9953617810760668,0.9666666666666667,0.9836817015034837,0.03201579583001798,0.7236019082957859,0.9652354426453078,1073,69,1,5,run103,2010,True,0.3,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run104,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run104,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.7063344818446858,0.9634528031144316,1076,70,0,2,run104,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run105,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run105,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.678902729923138,0.959794022902105,1076,70,0,2,run105,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run106,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run106,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9355400696864111,0.9395796847635727,0.9953617810760668,0.9666666666666667,0.9836817015034837,0.03201579583001798,0.7306387490060959,0.9659662903603008,1073,69,1,5,run106,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run107,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run107,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9390243902439024,0.9397905759162304,0.9990723562152134,0.9685251798561151,0.9866251374129718,0.07664694070041267,0.7049695202756427,0.9632315695918897,1077,69,1,1,run107,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run108,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run108,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.67896899019348,0.9609721496598658,1076,70,0,2,run108,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run109,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run109,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9242160278745645,0.9550045913682277,0.9647495361781077,0.9598523304107061,0.9627846695056471,0.28691527005878126,0.64018022793533,0.9568475120215709,1040,49,21,38,run109,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run110,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run110,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9442508710801394,0.9518716577540107,0.9907235621521335,0.9709090909090909,0.9827015090172985,0.3526988221639214,0.6527431751921549,0.9564463918527764,1068,54,16,10,run110,2010,True,0.3,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run111,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run111,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9198606271777003,0.9514652014652014,0.963821892393321,0.9576036866359448,0.9613249444855663,0.22958816313020183,0.6227537768354094,0.9543336540400558,1039,53,17,39,run111,2010,True,0.3,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run112,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run112,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run112,2010,True,0.3,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run113,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run113,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.912020905923345,0.9477543538038496,0.9591836734693877,0.9534347625633933,0.9568758097353323,0.15961395760290065,0.5952160084813146,0.9517489827488534,1034,57,13,44,run113,2010,True,0.3,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run114,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run114,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9337979094076655,0.946524064171123,0.9851576994434137,0.9654545454545455,0.9771807140228193,0.20589017537487797,0.6270474423535648,0.9550109435658849,1062,60,10,16,run114,2010,True,0.3,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run115,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run115,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9128919860627178,0.9461678832116789,0.9619666048237476,0.954001839926403,0.9587647928994083,0.13705589324034598,0.5936920222634507,0.9523976282024476,1037,59,11,41,run115,2010,True,0.3,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run116,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run116,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9390243902439024,0.9556962025316456,0.9805194805194806,0.967948717948718,0.975452196382429,0.3575355395046445,0.712642459581235,0.9647735218516775,1057,49,21,21,run116,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.9085365853658537,0.9611374407582939,0.9406307977736549,0.9507735583684951,0.9446618222470654,0.3112554045819216,0.6615690432016963,0.95540023024329,1014,41,29,64,run116,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
AdaBoost,0.5,0.8937282229965157,0.9596153846153846,0.9257884972170687,0.9423984891406988,0.9323617339312407,0.2670334085968295,0.7057050092764379,0.9646816323250359,998,42,28,80,run116,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RUSBoost,0.5,0.8858885017421603,0.957487922705314,0.9192949907235621,0.9380028395646001,0.9266878623527212,0.23352277083457149,0.685164325470448,0.9623796729759913,991,44,26,87,run116,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run117,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run117,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
RUSBoost,0.5,0.912020905923345,0.951061865189289,0.9554730983302412,0.9532623785284591,0.9545875810936052,0.20534135987772026,0.683845746090644,0.9621184005198449,1030,53,17,48,run117,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run118,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run118,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
RUSBoost,0.5,0.8858885017421603,0.957487922705314,0.9192949907235621,0.9380028395646001,0.9266878623527212,0.23352277083457149,0.685164325470448,0.9623796729759913,991,44,26,87,run118,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run119,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run119,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
RUSBoost,0.5,0.912020905923345,0.951061865189289,0.9554730983302412,0.9532623785284591,0.9545875810936052,0.20534135987772026,0.683845746090644,0.9621184005198449,1030,53,17,48,run119,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run120,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run120,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
RUSBoost,0.5,0.8858885017421603,0.957487922705314,0.9192949907235621,0.9380028395646001,0.9266878623527212,0.23352277083457149,0.685164325470448,0.9623796729759913,991,44,26,87,run120,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run121,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run121,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
RUSBoost,0.5,0.912020905923345,0.951061865189289,0.9554730983302412,0.9532623785284591,0.9545875810936052,0.20534135987772026,0.683845746090644,0.9621184005198449,1030,53,17,48,run121,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run122,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run122,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
RUSBoost,0.5,0.8858885017421603,0.957487922705314,0.9192949907235621,0.9380028395646001,0.9266878623527212,0.23352277083457149,0.685164325470448,0.9623796729759913,991,44,26,87,run122,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run123,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run123,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
RUSBoost,0.5,0.912020905923345,0.951061865189289,0.9554730983302412,0.9532623785284591,0.9545875810936052,0.20534135987772026,0.683845746090644,0.9621184005198449,1030,53,17,48,run123,2010,True,0.3,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run124,2010,True,0.3,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run124,2010,True,0.3,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
AdaBoost,0.5,0.8937282229965157,0.9596153846153846,0.9257884972170687,0.9423984891406988,0.9323617339312407,0.2670334085968295,0.7057050092764379,0.9646816323250359,998,42,28,80,run124,2010,True,0.3,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run125,2010,True,0.3,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run125,2010,True,0.3,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
AdaBoost,0.5,0.8937282229965157,0.9596153846153846,0.9257884972170687,0.9423984891406988,0.9323617339312407,0.2670334085968295,0.7057050092764379,0.9646816323250359,998,42,28,80,run125,2010,True,0.3,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run126,2010,True,0.3,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run126,2010,True,0.3,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
AdaBoost,0.5,0.8937282229965157,0.9596153846153846,0.9257884972170687,0.9423984891406988,0.9323617339312407,0.2670334085968295,0.7057050092764379,0.9646816323250359,998,42,28,80,run126,2010,True,0.3,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run127,2010,True,0.3,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run127,2010,True,0.3,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9468641114982579,0.9560538116591928,0.9888682745825603,0.9721842225262198,0.9821264050119771,0.41367935172420467,0.7274847601378214,0.966405635709434,1066,49,21,12,run127,2010,True,0.3,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run128,2010,True,0.3,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run128,2010,True,0.3,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9416376306620209,0.95013357079252,0.9897959183673469,0.9695592912312585,0.9816007359705612,0.31116116331987886,0.6919825072886298,0.9612266111113494,1067,56,14,11,run128,2010,True,0.3,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run129,2010,True,0.3,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run129,2010,True,0.3,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9381533101045296,0.9556561085972851,0.9795918367346939,0.967475950526798,0.9747092486616208,0.35234451954456447,0.7254704479194274,0.9664552594494652,1056,49,21,22,run129,2010,True,0.3,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run130,2010,True,0.3,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run130,2010,True,0.3,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9477351916376306,0.9552772808586762,0.9907235621521335,0.9726775956284153,0.9834254143646409,0.41464303484738657,0.7191492181288099,0.964632446880328,1068,50,20,10,run130,2010,True,0.3,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run131,2010,True,0.3,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run131,2010,True,0.3,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9425087108013938,0.9493783303730018,0.9916512059369202,0.97005444646098,0.9828981243104082,0.3095615352537531,0.6874105486350385,0.9602808445055135,1069,57,13,9,run131,2010,True,0.3,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run132,2010,True,0.3,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run132,2010,True,0.3,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9390243902439024,0.9556962025316456,0.9805194805194806,0.967948717948718,0.975452196382429,0.3575355395046445,0.7236019082957859,0.9652354426453078,1057,49,21,21,run132,2010,True,0.3,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run133,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run133,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9468641114982579,0.955237242614145,0.9897959183673469,0.9722095671981776,0.9826855774544115,0.4067135630142056,0.7063344818446858,0.9634528031144316,1067,50,20,11,run133,2010,True,0.3,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run134,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run134,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9425087108013938,0.9493783303730018,0.9916512059369202,0.97005444646098,0.9828981243104082,0.3095615352537531,0.678902729923138,0.959794022902105,1069,57,13,9,run134,2010,True,0.3,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run135,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run135,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9407665505226481,0.9566003616636528,0.9814471243042672,0.9688644688644689,0.976375046142488,0.3769256944248699,0.7306387490060959,0.9659662903603008,1058,48,22,20,run135,2010,True,0.3,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run136,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run136,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.945993031358885,0.9543828264758497,0.9897959183673469,0.9717668488160291,0.9825046040515654,0.3918237537349801,0.7049695202756427,0.9632315695918897,1067,51,19,11,run136,2010,True,0.3,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run137,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run137,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9425087108013938,0.9493783303730018,0.9916512059369202,0.97005444646098,0.9828981243104082,0.3095615352537531,0.67896899019348,0.9609721496598658,1069,57,13,9,run137,2010,True,0.3,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run138,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run138,2010,True,0.3,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
